"County","year_num","quarter_num","Completeness_pct","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Booster_Doses","Booster_Doses_Vax_Pct","Series_Complete_Pop_Pct_SVI","Booster_Doses_Vax_Pct_SVI","Census2019","Sales","Num_Units"
"Pierce County",2017,4,0,0,0,0,0,0,0,0,0,904980,4267662352,120781
"Pierce County",2018,1,0,0,0,0,0,0,0,0,0,904980,3995687042,94805
"Pierce County",2018,2,0,0,0,0,0,0,0,0,0,904980,4386572331,98207
"Pierce County",2018,3,0,0,0,0,0,0,0,0,0,904980,4559615391,100577
"Pierce County",2018,4,0,0,0,0,0,0,0,0,0,904980,4661534741,118438
"Pierce County",2019,1,0,0,0,0,0,0,0,0,0,904980,4210027245,110541
"Pierce County",2019,2,0,0,0,0,0,0,0,0,0,904980,4726143743,119427
"Pierce County",2019,3,0,0,0,0,0,0,0,0,0,904980,4884078316,123509
"Pierce County",2019,4,0,0,0,0,0,0,0,0,0,904980,4937060363,137568
"Pierce County",2020,1,0,0,0,0,0,0,0,0,0,904980,4340892564,128878
"Pierce County",2020,2,0,0,0,0,0,0,0,0,0,904980,4470159065,136787
"Pierce County",2020,3,0,0,0,0,0,0,0,0,0,904980,5225998644,141075
"Pierce County",2020,4,0,0,0,0,0,0,0,0,0,904980,5386470430,156963
"Pierce County",2021,1,96,224392,24.8,143093,15.8,0,0,5,0,904980,5181079652,148928
"Pierce County",2021,2,96.1,479852,53,418025,46.2,0,0,7,0,904980,5954213315,155304
"Pierce County",2021,3,96.2,582040,64.3,504217,55.7,0,0,8,0,904980,5855948471,156307
"Pierce County",2021,4,96.2,612198,67.6,547687,60.5,177054,32.3,8,0,904980,5886581268,171740
"Pierce County",2022,1,96.2,653425,72.2,590000,65.2,262528,44.5,8,7,904980,5492003191,160962
"Pierce County",2022,2,96.1,666772,73.7,600553,66.4,292035,48.9,7,7,904980,6022709237,166781
"Pierce County",2022,3,96.1,678219,74.9,608080,67.2,307182,50.5,7,8,904980,6331841923,165987
"San Juan County",2017,1,0,0,0,0,0,0,0,0,0,17582,95545611,5850
"San Juan County",2017,2,0,0,0,0,0,0,0,0,0,17582,138489781,6462
"San Juan County",2017,3,0,0,0,0,0,0,0,0,0,17582,175314287,6579
"San Juan County",2017,4,0,0,0,0,0,0,0,0,0,17582,114244863,8002
"San Juan County",2018,1,0,0,0,0,0,0,0,0,0,17582,100248690,5762
"San Juan County",2018,2,0,0,0,0,0,0,0,0,0,17582,142425816,6297
"San Juan County",2018,3,0,0,0,0,0,0,0,0,0,17582,179116134,6534
"San Juan County",2018,4,0,0,0,0,0,0,0,0,0,17582,134459849,7733
"San Juan County",2019,1,0,0,0,0,0,0,0,0,0,17582,106742204,7104
"San Juan County",2019,2,0,0,0,0,0,0,0,0,0,17582,160217176,8102
"San Juan County",2019,3,0,0,0,0,0,0,0,0,0,17582,197627419,8461
"San Juan County",2019,4,0,0,0,0,0,0,0,0,0,17582,135559137,9263
"San Juan County",2020,1,0,0,0,0,0,0,0,0,0,17582,112586908,8466
"San Juan County",2020,2,0,0,0,0,0,0,0,0,0,17582,124057923,9631
"San Juan County",2020,3,0,0,0,0,0,0,0,0,0,17582,185625156,10255
"San Juan County",2020,4,0,0,0,0,0,0,0,0,0,17582,157257397,11306
"San Juan County",2021,1,96,7108,40.4,3787,21.5,0,0,1,0,17582,144613442,10659
"San Juan County",2021,2,96.1,12972,73.8,12282,69.9,0,0,4,0,17582,203933764,11310
"San Juan County",2021,3,96.2,13731,78.1,12913,73.4,0,0,4,0,17582,233572176,11601
"San Juan County",2021,4,96.2,14883,84.6,13675,77.8,8010,58.6,4,0,17582,174290792,12411
"San Juan County",2022,1,96.2,15785,89.8,14310,81.4,9445,66,4,4,17582,161143619,11331
"San Juan County",2022,2,96.1,16215,92.2,14540,82.7,9978,68.6,4,4,17582,220844873,12178
"San Juan County",2022,3,96.1,16435,93.5,14707,83.6,10180,69.2,4,4,17582,262030528,12309
"Skagit County",2017,1,0,0,0,0,0,0,0,0,0,129205,624472282,25063
"Skagit County",2017,2,0,0,0,0,0,0,0,0,0,129205,755018715,26522
"Skagit County",2017,3,0,0,0,0,0,0,0,0,0,129205,785420162,27241
"Skagit County",2017,4,0,0,0,0,0,0,0,0,0,129205,766615732,32538
"Skagit County",2018,1,0,0,0,0,0,0,0,0,0,129205,717214116,25476
"Skagit County",2018,2,0,0,0,0,0,0,0,0,0,129205,834383279,26547
"Skagit County",2018,3,0,0,0,0,0,0,0,0,0,129205,867134094,27083
"Skagit County",2018,4,0,0,0,0,0,0,0,0,0,129205,824970563,31916
"Skagit County",2019,1,0,0,0,0,0,0,0,0,0,129205,722033725,30381
"Skagit County",2019,2,0,0,0,0,0,0,0,0,0,129205,848762991,32532
"Skagit County",2019,3,0,0,0,0,0,0,0,0,0,129205,861726614,33965
"Skagit County",2019,4,0,0,0,0,0,0,0,0,0,129205,828659087,37520
"Skagit County",2020,1,0,0,0,0,0,0,0,0,0,129205,713533446,35351
"Skagit County",2020,2,0,0,0,0,0,0,0,0,0,129205,745226717,38452
"Skagit County",2020,3,0,0,0,0,0,0,0,0,0,129205,907911508,39364
"Skagit County",2020,4,0,0,0,0,0,0,0,0,0,129205,894607571,43791
"Skagit County",2021,1,96,41241,31.9,26853,20.8,0,0,9,0,129205,855413143,41871
"Skagit County",2021,2,96.1,73455,56.9,66392,51.4,0,0,12,0,129205,1002209266,43511
"Skagit County",2021,3,96.2,85251,66,75918,58.8,0,0,12,0,129205,1011076633,43918
"Skagit County",2021,4,96.2,90606,70.1,82475,63.8,34580,41.9,12,0,129205,976672080,47877
"Skagit County",2022,1,96.2,95021,73.5,86411,66.9,46414,53.7,12,12,129205,960304133,45096
"Skagit County",2022,2,96.1,96404,74.6,87642,67.8,49245,56.2,11,12,129205,1070189908,46646
"Skagit County",2022,3,96.1,97764,75.7,88603,68.6,50938,57.5,11,12,129205,1102108750,47000
"Skamania County",2017,1,0,0,0,0,0,0,0,0,0,12083,19037615,3355
"Skamania County",2017,2,0,0,0,0,0,0,0,0,0,12083,34885375,3741
"Skamania County",2017,3,0,0,0,0,0,0,0,0,0,12083,43741415,3880
"Skamania County",2017,4,0,0,0,0,0,0,0,0,0,12083,36435584,4621
"Skamania County",2018,1,0,0,0,0,0,0,0,0,0,12083,26868390,3454
"Skamania County",2018,2,0,0,0,0,0,0,0,0,0,12083,33729790,3651
"Skamania County",2018,3,0,0,0,0,0,0,0,0,0,12083,40769517,3826
"Skamania County",2018,4,0,0,0,0,0,0,0,0,0,12083,37555173,4699
"Skamania County",2019,1,0,0,0,0,0,0,0,0,0,12083,31825404,4345
"Skamania County",2019,2,0,0,0,0,0,0,0,0,0,12083,49564553,4815
"Skamania County",2019,3,0,0,0,0,0,0,0,0,0,12083,53084252,5165
"Skamania County",2019,4,0,0,0,0,0,0,0,0,0,12083,41821126,5700
"Skamania County",2020,1,0,0,0,0,0,0,0,0,0,12083,33122161,5466
"Skamania County",2020,2,0,0,0,0,0,0,0,0,0,12083,34353855,6219
"Skamania County",2020,3,0,0,0,0,0,0,0,0,0,12083,45289477,6460
"Skamania County",2020,4,0,0,0,0,0,0,0,0,0,12083,38877065,7347
"Skamania County",2021,1,96,2135,17.7,1491,12.3,0,0,1,0,12083,32555928,6991
"Skamania County",2021,2,96.1,4138,34.2,3831,31.7,0,0,2,0,12083,46415612,7304
"Skamania County",2021,3,96.2,4696,38.9,4295,35.5,0,0,2,0,12083,55586376,7274
"Skamania County",2021,4,96.2,4875,40.3,4468,37,2005,44.9,2,0,12083,50071164,8077
"Skamania County",2022,1,96.2,5077,42,4658,38.6,2620,56.2,2,4,12083,45767503,7273
"Skamania County",2022,2,96.1,5150,42.6,4715,39,2782,59,1,4,12083,56732105,7706
"Skamania County",2022,3,96.1,5223,43.2,4777,39.5,2868,60,1,4,12083,76710915,7842
"Snohomish County",2017,1,0,0,0,0,0,0,0,0,0,822083,3177968199,101115
"Snohomish County",2017,2,0,0,0,0,0,0,0,0,0,822083,3578341603,106685
"Snohomish County",2017,3,0,0,0,0,0,0,0,0,0,822083,3841744055,109422
"Snohomish County",2017,4,0,0,0,0,0,0,0,0,0,822083,3911845776,129728
"Snohomish County",2018,1,0,0,0,0,0,0,0,0,0,822083,3500092575,100725
"Snohomish County",2018,2,0,0,0,0,0,0,0,0,0,822083,3920421863,104658
"Snohomish County",2018,3,0,0,0,0,0,0,0,0,0,822083,4060752892,107250
"Snohomish County",2018,4,0,0,0,0,0,0,0,0,0,822083,4201183322,124612
"Snohomish County",2019,1,0,0,0,0,0,0,0,0,0,822083,3654728165,116394
"Snohomish County",2019,2,0,0,0,0,0,0,0,0,0,822083,4199307342,126645
"Snohomish County",2019,3,0,0,0,0,0,0,0,0,0,822083,4453808175,131417
"Snohomish County",2019,4,0,0,0,0,0,0,0,0,0,822083,4564511179,144842
"Snohomish County",2020,1,0,0,0,0,0,0,0,0,0,822083,3816333267,134813
"Snohomish County",2020,2,0,0,0,0,0,0,0,0,0,822083,3804265873,142941
"Snohomish County",2020,3,0,0,0,0,0,0,0,0,0,822083,4634502617,150006
"Snohomish County",2020,4,0,0,0,0,0,0,0,0,0,822083,4838207734,167234
"Snohomish County",2021,1,96,223393,27.2,133566,16.2,0,0,5,0,822083,4381795240,157715
"Snohomish County",2021,2,96.1,497260,60.5,445787,54.2,0,0,8,0,822083,5096675978,164911
"Snohomish County",2021,3,96.2,573543,69.8,514187,62.5,0,0,8,0,822083,5367669109,166263
"Snohomish County",2021,4,96.2,594379,72.3,546720,66.5,203878,37.3,8,0,822083,5442484796,182168
"Snohomish County",2022,1,96.2,627825,76.4,579089,70.4,312196,53.9,8,8,822083,4945846904,170347
"Snohomish County",2022,2,96.1,636882,77.5,586358,71.3,336056,57.3,7,8,822083,5402410353,177093
"Snohomish County",2022,3,96.1,649441,79,594743,72.3,349825,58.8,7,8,822083,5705458227,177771
"Spokane County",2017,1,0,0,0,0,0,0,0,0,0,522798,2077686189,42863
"Spokane County",2017,2,0,0,0,0,0,0,0,0,0,522798,2463644776,45717
"Spokane County",2017,3,0,0,0,0,0,0,0,0,0,522798,2641268444,46767
"Spokane County",2017,4,0,0,0,0,0,0,0,0,0,522798,2630541969,56027
"Spokane County",2018,1,0,0,0,0,0,0,0,0,0,522798,2288258220,43352
"Spokane County",2018,2,0,0,0,0,0,0,0,0,0,522798,2681904403,45438
"Spokane County",2018,3,0,0,0,0,0,0,0,0,0,522798,2791963727,46165
"Spokane County",2018,4,0,0,0,0,0,0,0,0,0,522798,2887597196,55283
"Spokane County",2019,1,0,0,0,0,0,0,0,0,0,522798,2399775562,51140
"Spokane County",2019,2,0,0,0,0,0,0,0,0,0,522798,2941314718,55814
"Spokane County",2019,3,0,0,0,0,0,0,0,0,0,522798,3066374756,57774
"Spokane County",2019,4,0,0,0,0,0,0,0,0,0,522798,3058634596,64678
"Spokane County",2020,1,0,0,0,0,0,0,0,0,0,522798,2574886022,60036
"Spokane County",2020,2,0,0,0,0,0,0,0,0,0,522798,2758849693,64238
"Spokane County",2020,3,0,0,0,0,0,0,0,0,0,522798,3147226998,66015
"Spokane County",2020,4,0,0,0,0,0,0,0,0,0,522798,3165291594,73795
"Spokane County",2021,1,96,142557,27.3,94055,18,0,0,5,0,522798,3051422654,70267
"Spokane County",2021,2,96.1,267307,51.1,236406,45.2,0,0,7,0,522798,3611044606,73782
"Spokane County",2021,3,96.2,322610,61.7,279286,53.4,0,0,8,0,522798,3610481968,74125
"Spokane County",2021,4,96.2,337141,64.5,302419,57.8,103842,34.3,8,0,522798,3668952896,82159
"Spokane County",2022,1,96.2,354338,67.8,318720,61,149825,47,8,7,522798,3241125341,76508
"Spokane County",2022,2,96.1,359936,68.8,324243,62,159901,49.3,6,7,522798,3789172275,80342
"Spokane County",2022,3,96.1,365728,70,328462,62.8,166364,50.6,6,8,522798,3895465038,80499
"Stevens County",2017,1,0,0,0,0,0,0,0,0,0,45723,90900821,9013
"Stevens County",2017,2,0,0,0,0,0,0,0,0,0,45723,124349856,9714
"Stevens County",2017,3,0,0,0,0,0,0,0,0,0,45723,143410541,10089
"Stevens County",2017,4,0,0,0,0,0,0,0,0,0,45723,137168781,11969
"Stevens County",2018,1,0,0,0,0,0,0,0,0,0,45723,105284128,9187
"Stevens County",2018,2,0,0,0,0,0,0,0,0,0,45723,134114047,9632
"Stevens County",2018,3,0,0,0,0,0,0,0,0,0,45723,142378019,10050
"Stevens County",2018,4,0,0,0,0,0,0,0,0,0,45723,143213867,11972
"Stevens County",2019,1,0,0,0,0,0,0,0,0,0,45723,108357675,11334
"Stevens County",2019,2,0,0,0,0,0,0,0,0,0,45723,139498539,12431
"Stevens County",2019,3,0,0,0,0,0,0,0,0,0,45723,147073850,13098
"Stevens County",2019,4,0,0,0,0,0,0,0,0,0,45723,143868293,14565
"Stevens County",2020,1,0,0,0,0,0,0,0,0,0,45723,111620387,13435
"Stevens County",2020,2,0,0,0,0,0,0,0,0,0,45723,150399394,15117
"Stevens County",2020,3,0,0,0,0,0,0,0,0,0,45723,168960936,15371
"Stevens County",2020,4,0,0,0,0,0,0,0,0,0,45723,173041744,16913
"Stevens County",2021,1,96,8797,19.2,5135,11.2,0,0,5,0,45723,152809814,16365
"Stevens County",2021,2,96.1,14863,32.5,13157,28.8,0,0,5,0,45723,195713249,17448
"Stevens County",2021,3,96.2,17688,38.7,15260,33.4,0,0,6,0,45723,205129628,17140
"Stevens County",2021,4,96.2,19293,42.2,17147,37.5,6852,40,6,0,45723,201012095,18877
"Stevens County",2022,1,96.2,20041,43.8,17858,39.1,9012,50.5,6,8,45723,159776605,17496
"Stevens County",2022,2,96.1,20312,44.4,18145,39.7,9479,52.2,5,8,45723,216053708,18473
"Stevens County",2022,3,96.1,20583,45,18332,40.1,9826,53.6,5,8,45723,250348530,18656
"Thurston County",2017,1,0,0,0,0,0,0,0,0,0,290536,1153978121,34116
"Thurston County",2017,2,0,0,0,0,0,0,0,0,0,290536,1336413549,35924
"Thurston County",2017,3,0,0,0,0,0,0,0,0,0,290536,1369648113,36999
"Thurston County",2017,4,0,0,0,0,0,0,0,0,0,290536,1370301114,44385
"Thurston County",2018,1,0,0,0,0,0,0,0,0,0,290536,1262105415,34273
"Thurston County",2018,2,0,0,0,0,0,0,0,0,0,290536,1405911877,35384
"Thurston County",2018,3,0,0,0,0,0,0,0,0,0,290536,1499725097,36121
"Thurston County",2018,4,0,0,0,0,0,0,0,0,0,290536,1488082276,42623
"Thurston County",2019,1,0,0,0,0,0,0,0,0,0,290536,1328888950,40244
"Thurston County",2019,2,0,0,0,0,0,0,0,0,0,290536,1590041783,43791
"Thurston County",2019,3,0,0,0,0,0,0,0,0,0,290536,1619804298,45336
"Thurston County",2019,4,0,0,0,0,0,0,0,0,0,290536,1624559750,50265
"Thurston County",2020,1,0,0,0,0,0,0,0,0,0,290536,1442683788,47107
"Thurston County",2020,2,0,0,0,0,0,0,0,0,0,290536,1525764270,50261
"Thurston County",2020,3,0,0,0,0,0,0,0,0,0,290536,1715897852,52365
"Thurston County",2020,4,0,0,0,0,0,0,0,0,0,290536,1933989836,58587
"Thurston County",2021,1,96,82613,28.4,52009,17.9,0,0,5,0,290536,1676147595,55882
"Thurston County",2021,2,96.1,157930,54.4,143689,49.5,0,0,7,0,290536,1944163720,58097
"Thurston County",2021,3,96.2,186229,64.1,167227,57.6,0,0,8,0,290536,1902149012,58519
"Thurston County",2021,4,96.2,202234,69.6,183272,63.1,76796,41.9,8,0,290536,1879373983,64190
"Thurston County",2022,1,96.2,222919,76.7,200075,68.9,102926,51.4,8,8,290536,1771794609,60444
"Thurston County",2022,2,96.1,227675,78.4,203636,70.1,111095,54.9,7,8,290536,2015673302,62619
"Thurston County",2022,3,96.1,231592,79.7,205999,70.9,116352,56.5,7,8,290536,2061544496,62824
"Wahkiakum County",2017,1,0,0,0,0,0,0,0,0,0,4488,7380155,1797
"Wahkiakum County",2017,2,0,0,0,0,0,0,0,0,0,4488,7468118,1852
"Wahkiakum County",2017,3,0,0,0,0,0,0,0,0,0,4488,8908195,1951
"Wahkiakum County",2017,4,0,0,0,0,0,0,0,0,0,4488,7930061,2308
"Wahkiakum County",2018,1,0,0,0,0,0,0,0,0,0,4488,7754156,1765
"Wahkiakum County",2018,2,0,0,0,0,0,0,0,0,0,4488,9201884,1959
"Wahkiakum County",2018,3,0,0,0,0,0,0,0,0,0,4488,9833503,2062
"Wahkiakum County",2018,4,0,0,0,0,0,0,0,0,0,4488,8914165,2489
"Wahkiakum County",2019,1,0,0,0,0,0,0,0,0,0,4488,7675791,2391
"Wahkiakum County",2019,2,0,0,0,0,0,0,0,0,0,4488,10725889,2561
"Wahkiakum County",2019,3,0,0,0,0,0,0,0,0,0,4488,11083507,2838
"Wahkiakum County",2019,4,0,0,0,0,0,0,0,0,0,4488,11289648,3093
"Wahkiakum County",2020,1,0,0,0,0,0,0,0,0,0,4488,8959021,2991
"Wahkiakum County",2020,2,0,0,0,0,0,0,0,0,0,4488,10387767,3427
"Wahkiakum County",2020,3,0,0,0,0,0,0,0,0,0,4488,13322715,3415
"Wahkiakum County",2020,4,0,0,0,0,0,0,0,0,0,4488,14622720,3894
"Wahkiakum County",2021,1,96,1307,29.1,863,19.2,0,0,1,0,4488,11674312,3600
"Wahkiakum County",2021,2,96.1,1947,43.4,1826,40.7,0,0,3,0,4488,13221344,3777
"Wahkiakum County",2021,3,96.2,2178,48.5,1995,44.5,0,0,3,0,4488,16572467,3785
"Wahkiakum County",2021,4,96.2,2301,51.3,2141,47.7,854,39.9,3,0,4488,13870496,4198
"Wahkiakum County",2022,1,96.2,2359,52.6,2191,48.8,1058,48.3,3,3,4488,13761346,3863
"Wahkiakum County",2022,2,96.1,2391,53.3,2218,49.4,1141,51.4,1,4,4488,14835700,4019
"Wahkiakum County",2022,3,96.1,2416,53.8,2234,49.8,1184,53,1,4,4488,17934840,3994
"Walla Walla County",2017,1,0,0,0,0,0,0,0,0,0,60760,198146044,11139
"Walla Walla County",2017,2,0,0,0,0,0,0,0,0,0,60760,251718088,11727
"Walla Walla County",2017,3,0,0,0,0,0,0,0,0,0,60760,254670008,12036
"Walla Walla County",2017,4,0,0,0,0,0,0,0,0,0,60760,249697989,14471
"Walla Walla County",2018,1,0,0,0,0,0,0,0,0,0,60760,224005746,11290
"Walla Walla County",2018,2,0,0,0,0,0,0,0,0,0,60760,273798289,11770
"Walla Walla County",2018,3,0,0,0,0,0,0,0,0,0,60760,280976947,12025
"Walla Walla County",2018,4,0,0,0,0,0,0,0,0,0,60760,275867086,14299
"Walla Walla County",2019,1,0,0,0,0,0,0,0,0,0,60760,228814456,13841
"Walla Walla County",2019,2,0,0,0,0,0,0,0,0,0,60760,291767573,14857
"Walla Walla County",2019,3,0,0,0,0,0,0,0,0,0,60760,306769625,15702
"Walla Walla County",2019,4,0,0,0,0,0,0,0,0,0,60760,298614732,17378
"Walla Walla County",2020,1,0,0,0,0,0,0,0,0,0,60760,251048078,16529
"Walla Walla County",2020,2,0,0,0,0,0,0,0,0,0,60760,288825317,18092
"Walla Walla County",2020,3,0,0,0,0,0,0,0,0,0,60760,345794015,18527
"Walla Walla County",2020,4,0,0,0,0,0,0,0,0,0,60760,334388984,20814
"Walla Walla County",2021,1,96,20999,34.6,14495,23.9,0,0,9,0,60760,312337023,19946
"Walla Walla County",2021,2,96.1,32370,53.3,29342,48.3,0,0,11,0,60760,391456991,20668
"Walla Walla County",2021,3,96.2,37951,62.5,33414,55,0,0,12,0,60760,406052835,20690
"Walla Walla County",2021,4,96.2,41187,67.8,37007,60.9,14463,39.1,12,0,60760,395146169,22869
"Walla Walla County",2022,1,96.2,42741,70.3,38469,63.3,18571,48.3,12,11,60760,341391959,21348
"Walla Walla County",2022,2,96.1,43338,71.3,39034,64.2,19814,50.8,10,12,60760,408067254,22105
"Walla Walla County",2022,3,96.1,43905,72.3,39459,64.9,20540,52.1,10,12,60760,414391066,22100
"Whatcom County",2017,1,0,0,0,0,0,0,0,0,0,229247,913350622,31489
"Whatcom County",2017,2,0,0,0,0,0,0,0,0,0,229247,1079097631,33520
"Whatcom County",2017,3,0,0,0,0,0,0,0,0,0,229247,1137366375,34633
"Whatcom County",2017,4,0,0,0,0,0,0,0,0,0,229247,1110711041,42178
"Whatcom County",2018,1,0,0,0,0,0,0,0,0,0,229247,1012158454,31670
"Whatcom County",2018,2,0,0,0,0,0,0,0,0,0,229247,1145975672,33021
"Whatcom County",2018,3,0,0,0,0,0,0,0,0,0,229247,1209655298,33852
"Whatcom County",2018,4,0,0,0,0,0,0,0,0,0,229247,1184261349,41239
"Whatcom County",2019,1,0,0,0,0,0,0,0,0,0,229247,1040130835,38279
"Whatcom County",2019,2,0,0,0,0,0,0,0,0,0,229247,1225230086,41903
"Whatcom County",2019,3,0,0,0,0,0,0,0,0,0,229247,1282086786,43501
"Whatcom County",2019,4,0,0,0,0,0,0,0,0,0,229247,1279488282,49110
"Whatcom County",2020,1,0,0,0,0,0,0,0,0,0,229247,1067399581,45210
"Whatcom County",2020,2,0,0,0,0,0,0,0,0,0,229247,1047290052,45087
"Whatcom County",2020,3,0,0,0,0,0,0,0,0,0,229247,1300151439,46757
"Whatcom County",2020,4,0,0,0,0,0,0,0,0,0,229247,1335531203,52522
"Whatcom County",2021,1,96,72277,31.5,44520,19.4,0,0,5,0,229247,1233713726,49647
"Whatcom County",2021,2,96.1,154560,67.4,138256,60.3,0,0,8,0,229247,1439056656,51583
"Whatcom County",2021,3,96.2,173344,75.6,155025,67.6,0,0,8,0,229247,1470278024,52232
"Whatcom County",2021,4,96.2,173850,75.8,156828,68.4,60108,38.3,8,0,229247,1481588377,58439
"Whatcom County",2022,1,96.2,181649,79.2,163902,71.5,89221,54.4,8,8,229247,1378974908,55121
"Whatcom County",2022,2,96.1,184840,80.6,166423,72.6,94368,56.7,7,8,229247,1579185983,59338
"Whatcom County",2022,3,96.1,188420,82.2,168490,73.5,97711,58,7,8,229247,1691410957,59775
"Whitman County",2017,1,0,0,0,0,0,0,0,0,0,50104,168510503,12717
"Whitman County",2017,2,0,0,0,0,0,0,0,0,0,50104,177121987,13434
"Whitman County",2017,3,0,0,0,0,0,0,0,0,0,50104,204884844,13875
"Whitman County",2017,4,0,0,0,0,0,0,0,0,0,50104,186213094,16552
"Whitman County",2018,1,0,0,0,0,0,0,0,0,0,50104,168810893,12816
"Whitman County",2018,2,0,0,0,0,0,0,0,0,0,50104,183599618,12910
"Whitman County",2018,3,0,0,0,0,0,0,0,0,0,50104,241297288,13571
"Whitman County",2018,4,0,0,0,0,0,0,0,0,0,50104,202615725,16361
"Whitman County",2019,1,0,0,0,0,0,0,0,0,0,50104,161397540,15651
"Whitman County",2019,2,0,0,0,0,0,0,0,0,0,50104,186828728,16670
"Whitman County",2019,3,0,0,0,0,0,0,0,0,0,50104,219850634,17583
"Whitman County",2019,4,0,0,0,0,0,0,0,0,0,50104,208193204,19847
"Whitman County",2020,1,0,0,0,0,0,0,0,0,0,50104,187905303,18794
"Whitman County",2020,2,0,0,0,0,0,0,0,0,0,50104,181385211,20657
"Whitman County",2020,3,0,0,0,0,0,0,0,0,0,50104,228589371,20817
"Whitman County",2020,4,0,0,0,0,0,0,0,0,0,50104,215013388,23399
"Whitman County",2021,1,96,9933,19.8,6790,13.6,0,0,9,0,50104,178380431,22696
"Whitman County",2021,2,96.1,21008,41.9,18073,36.1,0,0,10,0,50104,208065012,22949
"Whitman County",2021,3,96.2,24281,48.5,20544,41,0,0,11,0,50104,234642071,23252
"Whitman County",2021,4,96.2,26826,53.5,22359,44.6,8080,36.1,11,0,50104,236644471,25747
"Whitman County",2022,1,96.2,28482,56.8,23321,46.5,11242,48.2,11,11,50104,217058871,24062
"Whitman County",2022,2,96.1,29042,58,23826,47.6,12425,52.1,9,12,50104,239829653,24338
"Whitman County",2022,3,96.1,29928,59.7,24370,48.6,13050,53.5,9,12,50104,279354659,24244
"Yakima County",2017,1,0,0,0,0,0,0,0,0,0,250873,820131034,30327
"Yakima County",2017,2,0,0,0,0,0,0,0,0,0,250873,995380260,32084
"Yakima County",2017,3,0,0,0,0,0,0,0,0,0,250873,1034311488,32816
"Yakima County",2017,4,0,0,0,0,0,0,0,0,0,250873,1042606603,38141
"Yakima County",2018,1,0,0,0,0,0,0,0,0,0,250873,936079300,30812
"Yakima County",2018,2,0,0,0,0,0,0,0,0,0,250873,1066794047,31857
"Yakima County",2018,3,0,0,0,0,0,0,0,0,0,250873,1077264969,32435
"Yakima County",2018,4,0,0,0,0,0,0,0,0,0,250873,1063186598,37433
"Yakima County",2019,1,0,0,0,0,0,0,0,0,0,250873,913931638,35674
"Yakima County",2019,2,0,0,0,0,0,0,0,0,0,250873,1104441913,38610
"Yakima County",2019,3,0,0,0,0,0,0,0,0,0,250873,1133930369,40057
"Yakima County",2019,4,0,0,0,0,0,0,0,0,0,250873,1116743386,43989
"Yakima County",2020,1,0,0,0,0,0,0,0,0,0,250873,994951481,41857
"Yakima County",2020,2,0,0,0,0,0,0,0,0,0,250873,1073379457,46058
"Yakima County",2020,3,0,0,0,0,0,0,0,0,0,250873,1192143742,46695
"Yakima County",2020,4,0,0,0,0,0,0,0,0,0,250873,1187678025,50929
"Yakima County",2021,1,96,67341,26.8,42995,17.1,0,0,13,0,250873,1140242187,49705
"Yakima County",2021,2,96.1,122430,48.8,107714,42.9,0,0,15,0,250873,1344390292,51729
"Yakima County",2021,3,96.2,152620,60.8,130195,51.9,0,0,16,0,250873,1325815248,51386
"Yakima County",2021,4,96.2,165359,65.9,145962,58.2,43483,29.8,16,0,250873,1342338638,55689
"Yakima County",2022,1,96.2,175161,69.8,155777,62.1,63167,40.5,16,15,250873,1213669114,52636
"Yakima County",2022,2,96.1,177628,70.8,158714,63.3,67860,42.8,14,15,250873,1395782163,54159
"Yakima County",2022,3,96.1,180454,71.9,160735,64.1,71738,44.6,14,15,250873,1397765791,53886
